,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Distribution,FlippingMomentum
46,../shapes/Bottle/D00123.obj,1067,[-0.13508106 -0.04773411 -0.00466116],[-0.13508106 -0.04773411 -0.00466116],[1. 1. 1.],0.572561609597836,1.656962756952612,[-0.785998  0.781472 -0.272641  0.122641 -0.188644  0.175108],[0. 0. 0.],2044,Bottle,Triangle,"[[ 0.99882497 -0.04643218 -0.01388247]
 [-0.04837648 -0.93814112 -0.34285705]
 [-0.00289588 -0.34312577  0.93928501]]",[0.38479325 0.00716561 0.00715668],55.313490816765,"[np.float64(-175.46047234765715), np.float64(-16.268177346298113), np.float64(-1.4504896218425598)]"
47,../shapes/Bottle/D00139.obj,2452,[-0.13796649 -0.01329888  0.00955225],[-0.13796649 -0.01329888  0.00955225],[1. 1. 1.],0.608863841504291,1.7416191404532162,[-0.918061  0.728216 -0.211906  0.193114 -0.194712  0.203996],[0. 0. 0.],4860,Bottle,Triangle,"[[ 0.99985502 -0.01473209 -0.00853794]
 [ 0.01353855  0.99192625 -0.1260913 ]
 [-0.0103266  -0.12595743 -0.9919819 ]]",[0.4085024  0.00679118 0.00683207],209.55610304346894,"[np.float64(-648.3615542829447), np.float64(-7.762772886564666), np.float64(5.269961104684441)]"
48,../shapes/Bottle/D00311.obj,829,[ 0.35877042  0.03834135 -0.02450421],[ 0.35877042  0.03834135 -0.02450421],[1. 1. 1.],0.5372863461632245,1.9644607082303784,[-0.831219  0.878387 -0.338461  0.349036 -0.336791  0.344165],[0. 0. 0.],1448,Bottle,Triangle,"[[ 0.99882352  0.03970213 -0.02784456]
 [ 0.04843617 -0.84460476  0.53319484]
 [ 0.00234867  0.53391623  0.84553412]]",[0.32960716 0.02197258 0.02611987],446.1592120498782,"[np.float64(364.0520049630315), np.float64(13.973285148865562), np.float64(-2.123822102017217)]"
49,../shapes/Bottle/D00892.obj,2474,[0.09611912 0.048574   0.00052678],[0.09611912 0.048574   0.00052678],[1. 1. 1.],0.5954689388972711,1.798495018269442,[-0.674448  1.01623  -0.151915  0.287525 -0.214476  0.213408],[0. 0. 0.],4940,Bottle,Triangle,"[[ 0.99922614  0.03682511 -0.01382149]
 [-0.03929802  0.91974371 -0.39054728]
 [ 0.00166972 -0.3907882  -0.92047911]]",[0.37419562 0.01249639 0.01251947],31.041549678814892,"[np.float64(660.0490337253875), np.float64(52.3896657649433), np.float64(0.20779933697820085)]"
50,../shapes/Bottle/m484.obj,460,[0.15731457 0.61072017 0.15703033],[0.15731457 0.61072017 0.15703033],[1. 1. 1.],0.31767806376447105,1.020716117989718,[0.025    0.288882 0.025    0.975    0.025    0.28906 ],[0. 0. 0.],888,Bottle,Triangle,"[[-8.48256640e-04 -9.99999632e-01  1.26092435e-04]
 [-9.99999640e-01  8.48256493e-04 -1.22433231e-06]
 [-1.11737313e-06  1.26093428e-04  9.99999992e-01]]",[0.11911824 0.00397999 0.00397331],15.662111154300232,"[np.float64(25.478988514174006), np.float64(444.95533807552954), np.float64(25.401858021682905)]"
51,../shapes/Bottle/m488.obj,144,[0.65736447 0.20022365 0.2001068 ],[0.65736447 0.20022365 0.2001068 ],[1. 1. 1.],0.31286209100991424,1.0713927179237313,[0.025    0.975    0.025    0.375332 0.025    0.375214],[0. 0. 0.],284,Bottle,Triangle,"[[-9.99999979e-01  2.03684909e-04 -3.73235288e-08]
 [-2.03684909e-04 -9.99999979e-01  1.06013869e-07]
 [ 3.73019346e-08 -1.06021449e-07 -1.00000000e+00]]",[0.11555975 0.00795901 0.00795902],36.74895365655792,"[np.float64(152.93358483161202), np.float64(13.735360961542778), np.float64(13.420080787277795)]"
52,../shapes/BuildingNonResidential/m383.obj,2328,[0.30635116 0.52953385 0.30788286],[0.30635116 0.52953385 0.30788286],[1. 1. 1.],0.28509545954109794,1.2608035479903281,[0.025    0.63328  0.025    0.975    0.025    0.588135],[0. 0. 0.],4460,BuildingNonResidential,Triangle,"[[ 0.01487793 -0.99605642 -0.0874657 ]
 [-0.99790511 -0.00928337 -0.06402508]
 [-0.06296061 -0.08823503  0.99410791]]",[0.03952645 0.02680642 0.02590966],213.38353110342365,"[np.float64(540.4654348453961), np.float64(1392.380798283499), np.float64(539.0397013264555)]"
53,../shapes/BuildingNonResidential/m396.obj,445,[0.4484767  0.21878975 0.44669098],[0.4484767  0.21878975 0.44669098],[1. 1. 1.],0.3766284189877068,1.5487534513698427,[0.025    0.949627 0.025    0.975    0.025    0.825751],[0. 0. 0.],470,BuildingNonResidential,Triangle,"[[ 0.49961529  0.83932554  0.21428299]
 [ 0.00217567  0.24615265 -0.96922863]
 [ 0.86624467 -0.48470765 -0.12115553]]",[0.06383165 0.05023776 0.04080841],10.933558370920064,"[np.float64(118.45137648427784), np.float64(37.14529864953783), np.float64(119.5810767911295)]"
54,../shapes/BuildingNonResidential/m399.obj,7530,[0.50001177 0.30825599 0.49896448],[0.50001177 0.30825599 0.49896448],[1. 1. 1.],0.34397828095384664,1.4621181645277512,[0.025    0.975    0.025    0.607391 0.025    0.971631],[0. 0. 0.],13536,BuildingNonResidential,Triangle,"[[-1.00000000e+00 -8.41496945e-06 -2.06599117e-07]
 [-8.41412243e-06  9.99992761e-01 -3.80494566e-03]
 [-2.38616123e-07  3.80494566e-03  9.99992761e-01]]",[0.06357918 0.01391052 0.06395093],1238.3848578087511,"[np.float64(4260.31924525321), np.float64(1476.8803426610082), np.float64(4253.033837221183)]"
55,../shapes/BuildingNonResidential/m407.obj,229,[0.41166101 0.55488054 0.38955454],[0.41166101 0.55488054 0.38955454],[1. 1. 1.],0.3436670672705032,1.4270831818397973,[0.025    0.799381 0.025    0.975    0.025    0.756027],[0. 0. 0.],404,BuildingNonResidential,Triangle,"[[ 9.99999741e-01  6.97677001e-04 -1.76311885e-04]
 [ 6.97655067e-04 -9.99999749e-01 -1.24430969e-04]
 [ 1.76398654e-04 -1.24307932e-04  9.99999977e-01]]",[0.01746208 0.0749991  0.04503376],24.283980001112564,"[np.float64(73.75385454519784), np.float64(157.88901930546993), np.float64(77.12406493578902)]"
56,../shapes/BuildingNonResidential/m410.obj,1217,[0.51822322 0.1471755  0.44370751],[0.51822322 0.1471755  0.44370751],[1. 1. 1.],0.2767511300646112,1.3871194304031647,[0.025    0.975    0.025    0.441981 0.025    0.945721],[0. 0. 0.],2076,BuildingNonResidential,Triangle,"[[ 0.97896684 -0.20400417  0.00249597]
 [-0.00737529 -0.02316096  0.99970454]
 [ 0.20388608  0.978696    0.0241784 ]]",[0.04311739 0.04199324 0.0106541 ],536.4904805646606,"[np.float64(638.570482705287), np.float64(64.38547156266836), np.float64(483.3226900038795)]"
57,../shapes/BuildingNonResidential/m474.obj,1361,[0.49642377 0.17381726 0.50055604],[0.49642377 0.17381726 0.50055604],[1. 1. 1.],0.6531389510897071,1.5617914633682692,[0.025    0.968491 0.025    0.829063 0.025    0.975   ],[0. 0. 0.],2670,BuildingNonResidential,Triangle,"[[-9.98701194e-01 -5.09482150e-02  4.51697972e-04]
 [ 5.01095835e-04 -9.56800950e-04  9.99999417e-01]
 [ 5.09477531e-02 -9.98700838e-01 -9.81088190e-04]]",[0.19954472 0.20243226 0.02568779],588.8798453245633,"[np.float64(1187.6876498789522), np.float64(144.82959079353856), np.float64(1206.3709941090508)]"
58,../shapes/Bus/D00084.obj,12919,[1.5361942  1.70947498 1.85667397],[1.5361942  1.70947498 1.85667397],[1. 1. 1.],9.276060680118027,26.557471700503815,[ -1.27166    4.24847  -10.3559    14.7305    -0.038539   6.70683 ],[0. 0. 0.],75870,Bus,Triangle,"[[ 0.0078187   0.99916887  0.04000535]
 [ 0.99993268 -0.00746913 -0.00888015]
 [ 0.00857396 -0.04007208  0.99916   ]]",[85.45643291  3.8273451   2.00349502],3024.947540103014,"[np.float64(437119.95621081593), np.float64(2135200.0758727333), np.float64(401146.29139916424)]"
59,../shapes/Bus/D00114.obj,7643,[3.23619981 1.12697567 1.6931597 ],[3.23619981 1.12697567 1.6931597 ],[1. 1. 1.],2.635703686259214,8.199614911770642,"[-2.40609e-05  6.85437e+00  2.99705e-02  2.27924e+00  0.00000e+00
  3.89766e+00]",[0. 0. 0.],53259,Bus,Triangle,"[[ 0.9982266  -0.05809443  0.01298851]
 [-0.01311783 -0.00184514  0.99991226]
 [ 0.05806536  0.99830939  0.00260394]]",[5.49673072 1.35805796 0.64718695],2745.6923822140875,"[np.float64(833209.0955638251), np.float64(103192.0771466199), np.float64(242774.00956702363)]"
60,../shapes/Bus/D00179.obj,5976,[1.93127306 7.37053412 1.75586512],[1.93127306 7.37053412 1.75586512],[1. 1. 1.],3.837447093014452,15.060780952039504,[ 0.171614  3.75681   0.44237  14.485     0.        4.0961  ],[0. 0. 0.],42567,Bus,Triangle,"[[ 0.00552021  0.99993813 -0.00965748]
 [ 0.99977316 -0.00532012  0.02062346]
 [-0.0205708   0.00976914  0.99974067]]",[16.02864214  1.26029542  0.55545712],1366.3766574454303,"[np.float64(207975.8483316119), np.float64(2943491.063223201), np.float64(157520.75295487948)]"
61,../shapes/Bus/D00264.obj,11096,[ 1.08981921 -9.16665287  0.72347622],[ 1.08981921 -9.16665287  0.72347622],[1. 1. 1.],4.6787362118009845,13.354199013342583,[ -0.641156   2.90488  -14.5646    -2.19661   -0.363642   3.2131  ],[0. 0. 0.],67185,Bus,Triangle,"[[ 0.00472609  0.99976983  0.02092742]
 [ 0.99956226 -0.00411184 -0.02929807]
 [ 0.02920527 -0.02105673  0.99935162]]",[20.6268193   1.5197883   0.57188745],1500.1033996612098,"[np.float64(174178.23438698828), np.float64(-6975006.398935416), np.float64(73744.92894016308)]"
62,../shapes/Bus/D00754.obj,8866,[1.39147984 8.3029707  1.1034974 ],[1.39147984 8.3029707  1.1034974 ],[1. 1. 1.],4.343057242696744,15.008140024806536,[ 0.       2.80429  0.      14.1246   0.       4.22799],[0. 0. 0.],59982,Bus,Triangle,"[[ 0.00450925 -0.9993444   0.03592262]
 [-0.9995006  -0.00338058  0.03141856]
 [ 0.03127652  0.03604635  0.99886057]]",[20.87200594  0.84900533  0.75181808],748.2983292702385,"[np.float64(166361.5270019446), np.float64(5284762.50723278), np.float64(129699.11455443167)]"
63,../shapes/Car/D00299.obj,23527,[-0.00047316  0.09904114  0.08709497],[-0.00047316  0.09904114  0.08709497],[1. 1. 1.],0.617494485077472,2.1709686212902755,[-0.853657  0.775096 -0.457605  0.648322 -0.401928  0.513055],[0. 0. 0.],45452,Car,Triangle,"[[ 0.99030672  0.13647111 -0.02585036]
 [ 0.13873276 -0.98091908  0.13620198]
 [ 0.00676948  0.13846803  0.99034377]]",[0.23120798 0.14694522 0.03573993],121554.34901376403,"[np.float64(-258.8123486261249), np.float64(3175.1784183010313), np.float64(1273.9953215019937)]"
64,../shapes/Car/m1487.obj,7454,[0.25171787 0.16346236 0.5545275 ],[0.25171787 0.16346236 0.5545275 ],[1. 1. 1.],0.39500243229038645,1.1172622427169907,[0.025    0.479235 0.025    0.398424 0.025    0.975   ],[0. 0. 0.],15436,Car,Triangle,"[[-0.99999478 -0.00282192  0.00157607]
 [ 0.00155201  0.00850785  0.9999626 ]
 [ 0.00283523 -0.99995983  0.00850343]]",[0.03720045 0.114754   0.00746756],1817.2684194391368,"[np.float64(1549.782735940082), np.float64(515.7961405372938), np.float64(6490.804016909935)]"
65,../shapes/Car/m1507.obj,6514,[0.23201298 0.09199752 0.45402127],[0.23201298 0.09199752 0.45402127],[1. 1. 1.],0.327432238632181,1.0527240591351563,[0.025    0.437739 0.025    0.213081 0.025    0.975   ],[0. 0. 0.],12769,Car,Triangle,"[[-9.99999499e-01 -9.98328265e-04  7.88577151e-05]
 [-9.99548334e-04  9.99848369e-01 -1.73850565e-02]
 [ 6.14897645e-05  1.73851266e-02  9.99848865e-01]]",[0.01935915 0.00113454 0.09585401],1115.0978140082132,"[np.float64(933.8994629464019), np.float64(121.58019655551693), np.float64(3856.874417852829)]"
66,../shapes/Car/m1526.obj,320,[0.22743206 0.12690331 0.54318069],[0.22743206 0.12690331 0.54318069],[1. 1. 1.],0.3626696990568855,1.0654321139256127,[0.025    0.43005  0.025    0.286878 0.025    0.975   ],[0. 0. 0.],560,Car,Triangle,"[[-9.99999755e-01 -6.99993948e-04 -2.76170323e-06]
 [-6.99983030e-04  9.99941615e-01  1.07831895e-02]
 [ 4.78662538e-06 -1.07831888e-02  9.99941860e-01]]",[0.02518607 0.00377492 0.11034268],44.41883008042788,"[np.float64(42.650425015935554), np.float64(10.690175102532203), np.float64(207.86458285263993)]"
67,../shapes/Car/m1547.obj,249,[0.51425012 0.15377958 0.29705343],[0.51425012 0.15377958 0.29705343],[1. 1. 1.],0.3600730134271878,1.1220856628778393,[0.025    0.975    0.025    0.266356 0.025    0.57119 ],[0. 0. 0.],440,Car,Triangle,"[[ 0.9987202   0.04969136  0.00941958]
 [ 0.04967907 -0.99876405  0.00153494]
 [-0.00948421  0.00106502  0.99995446]]",[0.0992711  0.00411722 0.03650732],12.536458819029523,"[np.float64(159.0592762964854), np.float64(12.395310935094885), np.float64(53.86145051257693)]"
68,../shapes/Car/m1556.obj,35131,[0.4933944  0.16442819 0.19523484],[0.4933944  0.16442819 0.19523484],[1. 1. 1.],0.28011959897511973,1.0553779884842207,[0.025    0.975    0.025    0.333696 0.025    0.365631],[0. 0. 0.],119540,Car,Triangle,"[[ 0.99899808 -0.04432029 -0.00620906]
 [-0.04448209 -0.99859095 -0.02893893]
 [ 0.00491773 -0.02918613  0.9995619 ]]",[0.07788434 0.00362597 0.01046178],2817.313793791247,"[np.float64(38064.14970557461), np.float64(3741.3821429958393), np.float64(5821.761848417662)]"
69,../shapes/Cellphone/D00079.obj,20212,[-0.09670313 -0.01713708  0.0207439 ],[-0.09670313 -0.01713708  0.0207439 ],[1. 1. 1.],0.5440122937685388,2.15052951266101,[-0.936548  1.0206   -0.405795  0.370964 -0.334059  0.10297 ],[0. 0. 0.],36972,Cellphone,Triangle,"[[ 0.99994731 -0.00952003 -0.00383958]
 [-0.00380947  0.00317895 -0.99998769]
 [-0.00953212 -0.99994963 -0.00314252]]",[0.31759127 0.00365416 0.04432104],399.84727388541995,"[np.float64(-1677.7342658852851), np.float64(-231.43149814510323), np.float64(0.3914444495169802)]"
70,../shapes/Cellphone/D00327.obj,6318,[ 0.0595615   0.02904322 -0.02988435],[ 0.0595615   0.02904322 -0.02988435],[1. 1. 1.],0.5364710001169393,2.150630146972045,[-1.13499   0.806077 -0.385219  0.433581 -0.166778  0.265698],[0. 0. 0.],11987,Cellphone,Triangle,"[[ 0.99981217  0.01862751 -0.00535177]
 [ 0.01800635 -0.99492202 -0.09902501]
 [ 0.00716918 -0.09891005  0.99507055]]",[0.30747385 0.05277571 0.00753702],1046.9707290435806,"[np.float64(-152.20449357295476), np.float64(141.0779240743694), np.float64(-19.810516528266906)]"
71,../shapes/Cellphone/D00369.obj,926,[0.07142234 0.0330799  0.02250475],[0.07142234 0.0330799  0.02250475],[1. 1. 1.],0.5716602515201418,1.7697937794924017,[-0.634126  1.03005  -0.201378  0.297345 -0.128572  0.209013],[0. 0. 0.],1735,Cellphone,Triangle,"[[ 0.99710926 -0.07293203  0.02130851]
 [-0.07384114 -0.99622907  0.04555356]
 [-0.01790585  0.04699532  0.99873461]]",[0.31088124 0.03290687 0.00641114],2948.980625351171,"[np.float64(93.70827330918436), np.float64(27.695100992063157), np.float64(5.682312640800329)]"
72,../shapes/Cellphone/D00554.obj,14822,[-0.0779325   0.08110921  0.01244626],[-0.0779325   0.08110921  0.01244626],[1. 1. 1.],0.6685427380270088,2.1614600145903693,[-0.939823  0.967266 -0.383001  0.562863 -0.217155  0.157361],[0. 0. 0.],14376,Cellphone,Triangle,"[[ 0.9973968   0.06660631  0.02762632]
 [ 0.06854555 -0.99471167 -0.07648667]
 [-0.02238573 -0.07818122  0.9966878 ]]",[0.42076769 0.07964612 0.01297933],507.7762589806017,"[np.float64(-1136.1376371499061), np.float64(529.0474043454033), np.float64(50.53571015838756)]"
73,../shapes/Cellphone/D00902.obj,2408,[-0.03101866 -0.04095344 -0.01922817],[-0.03101866 -0.04095344 -0.01922817],[1. 1. 1.],0.7537904213912752,2.151450409218163,[-0.907351  0.967494 -0.522068  0.439696 -0.274709  0.159693],[0. 0. 0.],4580,Cellphone,Triangle,"[[ 0.99923171 -0.03752589 -0.01130486]
 [-0.01315282 -0.04936909 -0.998694  ]
 [-0.03691877 -0.9980754   0.04982474]]",[0.46766349 0.02167404 0.10749229],724.1340435288752,"[np.float64(-63.0038006546662), np.float64(-112.6459270980601), np.float64(-51.289247197345915)]"
74,../shapes/Cellphone/D00997.obj,4796,[ 0.00994649  0.03757782 -0.02764807],[ 0.00994649  0.03757782 -0.02764807],[1. 1. 1.],0.5854058630709663,1.820688131020796,[-0.702487  0.984907 -0.252936  0.347464 -0.190872  0.13643 ],[0. 0. 0.],8564,Cellphone,Triangle,"[[ 0.99905418  0.04285693 -0.00735026]
 [ 0.0059323   0.03311978  0.99943378]
 [-0.0430761   0.9985321  -0.03283422]]",[0.30835428 0.00957028 0.040645  ],5415.209159251973,"[np.float64(-188.00842099881027), np.float64(110.2349882067338), np.float64(-34.816469713513754)]"
75,../shapes/Chess/D01080.obj,250,[0.23707836 0.40848288 0.23707836],[0.23707836 0.40848288 0.23707836],[1. 1. 1.],0.2868607218069766,1.1235294038421957,[0.025    0.449157 0.025    0.975    0.025    0.449157],[0. 0. 0.],496,Chess,Triangle,"[[-5.68472691e-09 -7.07315056e-01  7.06898435e-01]
 [-1.00000000e+00  2.36816392e-12 -8.03941749e-09]
 [-5.68472698e-09  7.06898445e-01  7.07315066e-01]]",[0.08462315 0.00759772 0.00759772],4.007914882116161,"[np.float64(31.100047480416706), np.float64(123.64321654644515), np.float64(31.100047480416695)]"
76,../shapes/Chess/m1593.obj,25650,[0.49703439 0.13801837 0.4999983 ],[0.49703439 0.13801837 0.4999983 ],[1. 1. 1.],0.3696273070571707,1.365151574431572,[0.025    0.975    0.025    0.267182 0.025    0.974993],[0. 0. 0.],50984,Chess,Triangle,"[[-9.99999784e-01  6.57342966e-04  3.10498768e-06]
 [ 6.57342977e-04  9.99999784e-01  3.25282800e-06]
 [ 3.10284878e-06 -3.25486834e-06  1.00000000e+00]]",[0.04766227 0.00215043 0.0919308 ],2034.2192155905389,"[np.float64(15025.63035124074), np.float64(1086.7129081034886), np.float64(17440.919017009182)]"
77,../shapes/Chess/m1596.obj,16803,[0.26226153 0.08454987 0.59524708],[0.26226153 0.08454987 0.59524708],[1. 1. 1.],0.2596159213774292,1.097266777897244,[0.025    0.559374 0.025    0.151249 0.025    0.975   ],[0. 0. 0.],32997,Chess,Triangle,"[[ 0.08350822 -0.99649101 -0.00566003]
 [ 0.00284968  0.00591864 -0.99997842]
 [-0.99650301 -0.08349029 -0.00333394]]",[0.05823131 0.0170464  0.00063868],66335.44930461155,"[np.float64(2844.548874708328), np.float64(253.62152127715297), np.float64(13589.367569897619)]"
78,../shapes/Chess/m1608.obj,242,[0.42500001 0.4990359  0.42500001],[0.42500001 0.4990359  0.42500001],[1. 1. 1.],0.3614438751701665,1.4773286702694157,[0.025 0.825 0.025 0.975 0.025 0.825],[0. 0. 0.],480,Chess,Triangle,"[[-4.78532871e-08  7.28419706e-01 -6.85131179e-01]
 [ 1.00000000e+00  6.76430563e-08  2.07149836e-09]
 [-4.78532872e-08  6.85131179e-01  7.28419706e-01]]",[0.10390236 0.02458508 0.02458508],12.470768754447521,"[np.float64(97.12601588716863), np.float64(168.563003503732), np.float64(97.12601588716865)]"
79,../shapes/Chess/m1611.obj,1474,[0.47358815 0.26852722 0.26852721],[0.47358815 0.26852722 0.26852721],[1. 1. 1.],0.31761564997679836,1.1734330598930645,[0.025    0.975    0.025    0.512055 0.025    0.512055],[0. 0. 0.],2944,Chess,Triangle,"[[-1.00000000e+00 -6.62125726e-08  2.02578640e-08]
 [ 4.51382396e-08 -4.01509492e-01  9.15854862e-01]
 [ 5.25073818e-08 -9.15854862e-01 -4.01509492e-01]]",[0.09553706 0.01217025 0.01217026],139.92277950359826,"[np.float64(939.1506921608685), np.float64(246.63336866316533), np.float64(246.63336022106395)]"
80,../shapes/Chess/m1612.obj,1282,[0.22457518 0.54574254 0.22457617],[0.22457518 0.54574254 0.22457617],[1. 1. 1.],0.2883753562003853,1.1050537724061213,[0.025    0.42415  0.025    0.975    0.025    0.424153],[0. 0. 0.],2600,Chess,Triangle,"[[-1.64209438e-07  1.00000000e+00  9.27822626e-08]
 [ 1.00000000e+00  1.64209432e-07  6.02720472e-08]
 [-6.02720320e-08 -9.27822726e-08  1.00000000e+00]]",[0.09038829 0.00635704 0.00635705],66.90172432576827,"[np.float64(147.0225242821944), np.float64(1014.3651039415822), np.float64(147.0236898713372)]"
81,../shapes/City/D01010.obj,1049,[0.31482448 0.10764971 0.60339227],[0.31482448 0.10764971 0.60339227],[1. 1. 1.],0.27232722645877777,1.2390541940117066,[0.025    0.753517 0.025    0.344403 0.025    0.975   ],[0. 0. 0.],1948,City,Triangle,"[[-0.17325716  0.94500114 -0.27740727]
 [ 0.21044312 -0.23964013 -0.94777967]
 [ 0.96213079  0.22258806  0.15734962]]",[0.06067437 0.01837014 0.00855449],476.0275989663248,"[np.float64(213.88137474535512), np.float64(30.675293727239897), np.float64(872.6838671170992)]"
82,../shapes/City/D01173.obj,2341,[0.44127332 0.02988025 0.52792904],[0.44127332 0.02988025 0.52792904],[1. 1. 1.],0.22087371381962675,1.3091880721366964,[0.025    0.975    0.025    0.063385 0.025    0.925   ],[0. 0. 0.],4217,City,Triangle,"[[ 7.95537922e-01  6.05897416e-01 -2.78130873e-03]
 [-3.43852473e-04  5.04181205e-03  9.99987231e-01]
 [-6.05903702e-01  7.95526808e-01 -4.21929201e-03]]",[5.15939448e-02 9.12609201e-03 8.78366838e-05],524.1822524732851,"[np.float64(981.7355400008355), np.float64(3.818558798244584), np.float64(1255.427968360818)]"
83,../shapes/City/m1652.obj,2274,[0.39373396 0.07405873 0.6716837 ],[0.39373396 0.07405873 0.6716837 ],[1. 1. 1.],0.2988400515585184,1.2724506387569618,[0.025    0.856228 0.025    0.185283 0.025    0.975   ],[0. 0. 0.],2938,City,Triangle,"[[ 0.57911017  0.81149899 -0.07810763]
 [ 0.01375458  0.08606905  0.99619422]
 [-0.81513325  0.57798055 -0.03868164]]",[0.09276108 0.01188251 0.00097096],290.7247504034563,"[np.float64(599.5644607433787), np.float64(18.033210107566124), np.float64(1409.3941299283044)]"
