,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Distribution
217,../shapes/Motorcycle/m1484.obj,118,[0.21906374 0.27597951 0.52334265],[0.21906374 0.27597951 0.52334265],[1. 1. 1.],0.32230423921006307,1.1566491174526525,[0.025    0.41663  0.025    0.556002 0.025    0.975   ],[0. 0. 0.],180,Motorcycle,Triangle,"[[ 0.00485462  0.99988394 -0.01444078]
 [ 0.06704382 -0.0147339  -0.99764124]
 [ 0.99773822 -0.003875    0.06710757]]",[0.08895846 0.00442164 0.02004167],15.462532031829406
218,../shapes/Motorcycle/D00269.obj,3061,[-0.08497602  0.0044977  -0.00243859],[-0.08497602  0.0044977  -0.00243859],[1. 1. 1.],0.5144437787166416,2.233722803834442,[-0.993199  0.813776 -0.546921  0.530591 -0.388648  0.361903],[0. 0. 0.],5544,Motorcycle,Triangle,"[[ 0.99861454 -0.05172987 -0.00964484]
 [-0.05188    -0.99852474 -0.01602555]
 [ 0.00880161 -0.01650372  0.99982506]]",[0.24634184 0.05669811 0.00756126],57.07289135341876
219,../shapes/Motorcycle/D00224.obj,3920,[-0.07694185 -0.03156562  0.00707484],[-0.07694185 -0.03156562  0.00707484],[1. 1. 1.],0.5608645214885094,2.2447585531996532,[-0.990282  0.837545 -0.623514  0.439533 -0.37114   0.382465],[0. 0. 0.],7453,Motorcycle,Triangle,"[[ 0.99965738  0.02335311 -0.01182148]
 [ 0.02323631 -0.99968075 -0.00992283]
 [ 0.01204944 -0.00964474  0.99988089]]",[0.28604216 0.05955044 0.00726219],80.45762652597112
220,../shapes/Motorcycle/D00886.obj,15288,[0.01548277 0.00254535 0.00144289],[0.01548277 0.00254535 0.00144289],[1. 1. 1.],0.469958871800041,2.3606103491796353,[-1.02968   0.915426 -0.752572  0.429771 -0.309628  0.315759],[0. 0. 0.],29064,Motorcycle,Triangle,"[[ 9.99282500e-01  3.78722418e-02  4.22665971e-04]
 [ 3.78744734e-02 -9.99245806e-01 -8.56409089e-03]
 [-9.80058785e-05 -8.57395441e-03  9.99963238e-01]]",[0.24118534 0.03135011 0.00838694],769.0958152834768
221,../shapes/Motorcycle/D00395.obj,7334,[-1.30378671e-02  4.52290210e-03  9.81123534e-05],[-1.30378671e-02  4.52290210e-03  9.81123534e-05],[1. 1. 1.],0.47244235235843873,2.303554630687538,[-1.00104   0.946864 -0.429873  0.605092 -0.304664  0.359325],[0. 0. 0.],12538,Motorcycle,Triangle,"[[ 0.99908892 -0.03617072  0.02264979]
 [-0.01882825  0.10270422  0.99453373]
 [ 0.03829923  0.99405408 -0.10192961]]",[0.20680167 0.01286169 0.04483745],3496.0158510019387
222,../shapes/Mug/D00923.obj,738,[-0.17454224  0.0399807  -0.01792499],[-0.17454224  0.0399807  -0.01792499],[1. 1. 1.],0.7075265524083967,2.675783866155486,[-1.13978   0.65226  -0.772646  0.798371 -0.633688  0.582995],[0. 0. 0.],2874,Mug,Triangle,"[[ 0.86341454  0.50356901  0.0305546 ]
 [ 0.50409508 -0.86355758 -0.01250825]
 [-0.02008688 -0.02620223  0.99945483]]",[0.23432033 0.15476308 0.12150213],61.638705000447644
223,../shapes/Mug/m507.obj,3330,[0.54635088 0.31620262 0.35056073],[0.54635088 0.31620262 0.35056073],[1. 1. 1.],0.4024563895924171,1.3329941241318357,[0.025    0.975    0.025    0.695043 0.025    0.677239],[0. 0. 0.],6592,Mug,Triangle,"[[ 9.63418160e-01  2.67989216e-01  2.68888377e-03]
 [ 2.67990139e-01 -9.63421655e-01  1.73720981e-05]
 [-2.59518439e-03 -7.03857741e-04  9.99996385e-01]]",[0.09003459 0.05783695 0.02536889],38.01651267685414
224,../shapes/Mug/m503.obj,799,[0.45515156 0.50687209 0.20922122],[0.45515156 0.50687209 0.20922122],[1. 1. 1.],0.3697729100842263,1.393023127530193,[0.025    0.885303 0.025    0.975    0.025    0.570795],[0. 0. 0.],1550,Mug,Triangle,"[[ 1.00000000e+00 -4.55417918e-07  3.77018077e-07]
 [-5.60603713e-07 -9.32963784e-01  3.59970245e-01]
 [-1.87807313e-07  3.59970245e-01  9.32963784e-01]]",[0.04853801 0.06902713 0.03607561],23.92704465286269
225,../shapes/Mug/D00913.obj,7135,[-0.12538383  0.10059811 -0.04398195],[-0.12538383  0.10059811 -0.04398195],[1. 1. 1.],0.6312548947458456,2.4940436312935668,[-1.0473    0.697614 -0.609363  0.791487 -0.596327  0.505103],[0. 0. 0.],13344,Mug,Triangle,"[[ 0.99347391  0.08942829 -0.07079671]
 [ 0.09526518 -0.30925196  0.94619648]
 [-0.06272271  0.94676597  0.31575315]]",[0.27539798 0.07178769 0.09855835],136.16204518812137
226,../shapes/Mug/m509.obj,5894,[0.43160243 0.36236386 0.3691161 ],[0.43160243 0.36236386 0.3691161 ],[1. 1. 1.],0.42886373211505124,1.457622721317145,[0.025    0.975    0.025    0.889272 0.025    0.714346],[0. 0. 0.],11748,Mug,Triangle,"[[ 2.21005938e-01  9.75228554e-01  9.25438766e-03]
 [ 9.75270472e-01 -2.21014705e-01 -7.71922552e-05]
 [-1.97007567e-03 -9.04259097e-03  9.99957174e-01]]",[0.11760683 0.04981101 0.02993864],73.3621535982242
227,../shapes/MultiSeat/m781.obj,352,[0.50118955 0.38812602 0.2827825 ],[0.50118955 0.38812602 0.2827825 ],[1. 1. 1.],0.3997858344918738,1.2066602493216556,[0.025    0.975    0.025    0.640582 0.025    0.442837],[0. 0. 0.],508,MultiSeat,Triangle,"[[ 9.99998987e-01 -1.42002992e-03 -9.92700055e-05]
 [-1.12504181e-03 -7.45686742e-01 -6.66295743e-01]
 [-8.72135563e-04 -6.66295180e-01  7.45687584e-01]]",[0.12577045 0.03409187 0.0139115 ],18.989080983263978
228,../shapes/MultiSeat/D00036.obj,144,[0.02064429 0.03982406 0.0322754 ],[0.02064429 0.03982406 0.0322754 ],[1. 1. 1.],0.7762546413632384,2.3223388706622896,[-0.832857  0.880015 -0.476089  0.700437 -0.572738  0.464139],[0. 0. 0.],264,MultiSeat,Triangle,"[[ 0.99829809 -0.04349267  0.03884984]
 [-0.02758025  0.23485952  0.97163796]
 [ 0.05138338  0.97105581 -0.23326028]]",[0.44884554 0.06216711 0.13347179],6.078104739146475
229,../shapes/MultiSeat/D00046.obj,1191,[-0.08802036 -0.07919095  0.04276093],[-0.08802036 -0.07919095  0.04276093],[1. 1. 1.],0.689405558927708,2.596791165515048,[-1.08795   0.665682 -0.804888  0.702764 -0.532844  0.648293],[0. 0. 0.],2354,MultiSeat,Triangle,"[[ 0.31429257  0.82882174  0.46289816]
 [-0.0509782  -0.47216858  0.88003298]
 [-0.94795643  0.30018555  0.10614724]]",[0.06961545 0.24613525 0.17944119],263.73238572671744
230,../shapes/MultiSeat/D00607.obj,3156,[0.03246865 0.05533727 0.01677655],[0.03246865 0.05533727 0.01677655],[1. 1. 1.],0.6277640519559294,2.314287477396445,[-0.847482  0.95305  -0.587563  0.596106 -0.327034  0.517323],[0. 0. 0.],6272,MultiSeat,Triangle,"[[ 0.97687908  0.20732307 -0.05219583]
 [ 0.20691481 -0.97827036 -0.01316702]
 [ 0.05379146 -0.0020625   0.99855006]]",[0.32888577 0.08730045 0.03116687],108.40083946286553
231,../shapes/MultiSeat/D00637.obj,7542,[ 0.03426572  0.10454743 -0.09794118],[ 0.03426572  0.10454743 -0.09794118],[1. 1. 1.],0.6463644916298584,2.36941098274529,[-0.93918   0.866812 -0.461008  0.706679 -0.547833  0.446656],[0. 0. 0.],15019,MultiSeat,Triangle,"[[ 0.99535699  0.08265894  0.04931491]
 [ 0.08704231 -0.9917031  -0.09459704]
 [-0.04108646 -0.09845031  0.99429344]]",[0.31123407 0.09410816 0.05836856],1911.6026550958832
232,../shapes/MultiSeat/D00648.obj,15181,[-0.04476352  0.01464327 -0.13203486],[-0.04476352  0.01464327 -0.13203486],[1. 1. 1.],0.8097394582505272,2.0855789542563477,[-0.891509  0.834915 -0.309848  0.549321 -0.402642  0.391668],[0. 0. 0.],30300,MultiSeat,Triangle,"[[ 0.99913158 -0.03316089  0.02522767]
 [-0.02624925 -0.03074136  0.99918264]
 [ 0.03235825  0.99897714  0.03158511]]",[0.56184564 0.01830594 0.11342134],2426.6860275563668
233,../shapes/Musical_Instrument/m646.obj,227,[0.36034368 0.26735322 0.64288997],[0.36034368 0.26735322 0.64288997],[1. 1. 1.],0.413081143693214,1.3301112379947775,[0.025    0.667908 0.025    0.698324 0.025    0.975   ],[0. 0. 0.],358,Musical_Instrument,Triangle,"[[-0.15118103 -0.94263402  0.29763299]
 [ 0.14099784 -0.31857843 -0.93735127]
 [-0.97839864  0.09974412 -0.18107238]]",[0.11602202 0.0477033  0.0241408 ],339.56077882313696
234,../shapes/Musical_Instrument/m645.obj,362,[0.33523723 0.31593341 0.63342579],[0.33523723 0.31593341 0.63342579],[1. 1. 1.],0.2789321183089237,1.3286758104820002,[0.025    0.635996 0.025    0.724688 0.025    0.975   ],[0. 0. 0.],266,Musical_Instrument,Triangle,"[[-0.11674458  0.99231516  0.04100402]
 [ 0.94909433  0.12363122 -0.28971585]
 [ 0.29255881 -0.00509392  0.95623397]]",[0.01100226 0.0345728  0.05196015],60.69158517372727
235,../shapes/Musical_Instrument/m632.obj,1033,[0.20941373 0.39887686 0.07284578],[0.20941373 0.39887686 0.07284578],[1. 1. 1.],0.2734266170887756,1.0121273699174427,[0.025    0.36349  0.025    0.975    0.025    0.110594],[0. 0. 0.],1932,Musical_Instrument,Triangle,"[[ 0.09373835 -0.99391014 -0.05792889]
 [-0.99559609 -0.09350678 -0.00670135]
 [-0.0012438  -0.05830195  0.99829822]]",[0.09026213 0.00364248 0.0002741 ],2430.6263670612866
236,../shapes/Musical_Instrument/m640.obj,3712,[0.20745078 0.85191375 0.15780756],[0.20745078 0.85191375 0.15780756],[1. 1. 1.],0.1735320575840892,1.029388550048037,[0.025    0.389521 0.025    0.975    0.025    0.180773],[0. 0. 0.],7346,Musical_Instrument,Triangle,"[[ 0.0035283   0.99998981  0.00281554]
 [ 0.9976812  -0.00332876 -0.06797906]
 [ 0.06796899 -0.00304886  0.99768278]]",[0.05318445 0.0034518  0.00049693],2667.6771086679673
237,../shapes/Musical_Instrument/m637.obj,8636,[0.5420473  0.0638686  0.17246643],[0.5420473  0.0638686  0.17246643],[1. 1. 1.],0.32126963800565467,0.9942398463474496,[0.025    0.975    0.025    0.082192 0.025    0.312649],[0. 0. 0.],16931,Musical_Instrument,Triangle,"[[-0.99935302 -0.02879902 -0.02154453]
 [-0.02133227 -0.00765767  0.99974311]
 [ 0.0289566  -0.99955589 -0.00703836]]",[1.13085347e-01 1.09258823e-03 9.85939108e-05],1767.498622956918
238,../shapes/Musical_Instrument/m627.obj,7445,[0.19935262 0.36485062 0.0679528 ],[0.19935262 0.36485062 0.0679528 ],[1. 1. 1.],0.22612213745241572,1.0083850733930961,[0.025    0.356581 0.025    0.975    0.025    0.091291],[0. 0. 0.],13529,Musical_Instrument,Triangle,"[[ 0.06292402 -0.99785479 -0.01806609]
 [-0.9979461  -0.06312693  0.01088949]
 [ 0.01200658 -0.01734378  0.99977749]]",[0.06472399 0.00752063 0.00051503],8673.726937783938
239,../shapes/NonWheelChair/m815.obj,341,[0.24257796 0.54750381 0.20739329],[0.24257796 0.54750381 0.20739329],[1. 1. 1.],0.37712873697798166,1.1380243893423374,[0.025    0.460153 0.025    0.975    0.025    0.475823],[0. 0. 0.],546,NonWheelChair,Triangle,"[[ 1.00000000e+00  6.70423884e-06  2.95470513e-05]
 [-3.57824829e-06 -9.42253292e-01  3.34901080e-01]
 [-3.00860632e-05  3.34901080e-01  9.42253292e-01]]",[0.03373553 0.09041555 0.03044267],70.55625221893585
240,../shapes/NonWheelChair/m794.obj,678,[0.36508402 0.49576967 0.32107047],[0.36508402 0.49576967 0.32107047],[1. 1. 1.],0.377974276561316,1.3370768963862922,[0.025    0.706179 0.025    0.975    0.025    0.674053],[0. 0. 0.],1232,NonWheelChair,Triangle,"[[ 0.99993813  0.01065415 -0.00319897]
 [ 0.00121285 -0.39027557 -0.92069729]
 [ 0.01105773 -0.92063645  0.39026435]]",[0.04546805 0.02829616 0.08570109],42.55257593406353
241,../shapes/NonWheelChair/m822.obj,967,[0.26147269 0.51376028 0.22177734],[0.26147269 0.51376028 0.22177734],[1. 1. 1.],0.31376111378616417,1.174599170339397,[0.025    0.497961 0.025    0.975    0.025    0.528479],[0. 0. 0.],1906,NonWheelChair,Triangle,"[[ 9.99999997e-01  6.81460419e-05 -2.58041992e-05]
 [ 7.26756676e-05 -9.58440676e-01  2.85291894e-01]
 [ 5.29028081e-06  2.85291895e-01  9.58440679e-01]]",[0.01960883 0.0760802  0.01548961],25.6485055641357
242,../shapes/NonWheelChair/D00914.obj,1931,[0.04397462 0.10869163 0.00333356],[0.04397462 0.10869163 0.00333356],[1. 1. 1.],0.5093538959023157,2.1826428188675306,[-0.932452  0.714248 -0.315392  0.815853 -0.432939  0.446034],[0. 0. 0.],3784,NonWheelChair,Triangle,"[[ 0.83433743 -0.54497594  0.08295946]
 [-0.54389777 -0.83833173 -0.03708266]
 [-0.0897567   0.01418201  0.99586274]]",[0.11003871 0.09047356 0.08619618],16.77357040833512
243,../shapes/NonWheelChair/D00419.obj,20239,[-0.18518127 -0.07072758 -0.06515217],[-0.18518127 -0.07072758 -0.06515217],[1. 1. 1.],0.6140103862465204,2.466088200340977,[-0.963648  0.896471 -0.593009  0.428743 -0.800692  0.455322],[0. 0. 0.],33404,NonWheelChair,Triangle,"[[ 0.99844795 -0.04705834 -0.02978588]
 [-0.04340358 -0.32236888 -0.94561855]
 [-0.0348972  -0.94544372  0.32391104]]",[0.26594197 0.07380971 0.08603327],2070.6009895653124
244,../shapes/NonWheelChair/D00101.obj,10766,[-0.0361814  0.0094893  0.0463799],[-0.0361814  0.0094893  0.0463799],[1. 1. 1.],0.4241989543927286,2.136506942372526,[-0.719773  0.981061 -0.518472  0.342373 -0.621309  0.343456],[0. 0. 0.],20160,NonWheelChair,Triangle,"[[ 0.99928734 -0.03767904 -0.0022597 ]
 [-0.01093977 -0.23179892 -0.97270221]
 [-0.03612669 -0.97203372  0.23204593]]",[0.16147526 0.02704204 0.03627543],24.92617050933178
245,../shapes/PianoBoard/D00332.obj,454,[ 0.74000517 -0.4133657   0.6388188 ],[ 0.74000517 -0.4133657   0.6388188 ],[1. 1. 1.],0.44423607905480456,1.9465417231593058,[ 0.      1.4732 -0.5588  0.      0.      1.143 ],[0. 0. 0.],1578,PianoBoard,Triangle,"[[ 0.99999715 -0.00148467 -0.00186757]
 [-0.00144791 -0.99980819  0.01953184]
 [ 0.00189621  0.01952908  0.99980749]]",[0.18541166 0.00743973 0.06549467],93.71897614125574
246,../shapes/PianoBoard/D00441.obj,538,[1.74648446 0.8681871  0.36810049],[1.74648446 0.8681871  0.36810049],[1. 1. 1.],0.7099038149091895,2.215438375416703,[ 0.966469  2.528569  0.6069    1.27193  -0.040571  1.382716],[0. 0. 0.],3234,PianoBoard,Triangle,"[[ 0.99998942 -0.00204673 -0.00411922]
 [-0.00340393 -0.93160651 -0.36345252]
 [ 0.0030936  -0.36346269  0.93160362]]",[0.34515388 0.02909573 0.20540615],529.5617556409948
247,../shapes/PianoBoard/D00721.obj,1228,[1.95418612 1.00523814 1.14245562],[1.95418612 1.00523814 1.14245562],[1. 1. 1.],1.2674637292200308,5.002695521292696,[ 0.        2.300288 -0.0254    3.721943  0.        2.386013],[0. 0. 0.],7260,PianoBoard,Triangle,"[[ 0.12927797 -0.98202331  0.13754061]
 [-0.98960153 -0.1189491   0.08086984]
 [ 0.06305574  0.14656509  0.98718927]]",[1.56476715 0.11939284 0.26339726],3098.3107837033685
248,../shapes/PianoBoard/D00212.obj,3238,[-3.90375615  2.23617674  0.6723473 ],[-3.90375615  2.23617674  0.6723473 ],[1. 1. 1.],0.37862604089104435,1.7627464803538824,[-4.57895 -3.19895  2.06493  2.58967  0.       0.96308],[0. 0. 0.],33984,PianoBoard,Triangle,"[[ 0.99996861 -0.00666281 -0.00428885]
 [-0.00693509 -0.99773163 -0.06695888]
 [ 0.00383298 -0.06698652  0.99774652]]",[0.16016892 0.00714407 0.02166751],7889.360678104406
249,../shapes/PianoBoard/D00755.obj,8133,[  59.51381917 -164.23005682   79.3386142 ],[  59.51381917 -164.23005682   79.3386142 ],[1. 1. 1.],51.74166871857597,279.745372134393,[  33.6835  131.834  -272.329   -55.6096    1.94    149.102 ],[0. 0. 0.],49260,PianoBoard,Triangle,"[[-9.98089496e-01 -6.17827258e-02  5.03367775e-04]
 [-1.05796629e-03  8.94421009e-03 -9.99959440e-01]
 [-6.17757177e-02  9.98049546e-01  8.99248618e-03]]",[ 163.8513942   924.13535659 2447.27978746],9315.901376728589
250,../shapes/PianoBoard/D00885.obj,6622,[1.78204233 0.69982654 0.98156834],[1.78204233 0.69982654 0.98156834],[1. 1. 1.],0.44124271872914955,2.12492810384281,[1.059895 2.533095 0.387144 1.003094 0.       1.402001],[0. 0. 0.],38235,PianoBoard,Triangle,"[[ 0.99177453  0.12787597 -0.00556909]
 [-0.00256941  0.0633907   0.99798548]
 [-0.12797139  0.98976227 -0.06319785]]",[0.1555414  0.07600304 0.01068205],2575.662082050152
251,../shapes/PlantIndoors/m1034.obj,228,[0.16323032 0.41370549 0.21778647],[0.16323032 0.41370549 0.21778647],[1. 1. 1.],0.22732286643035335,1.1158674038235905,[0.025    0.38689  0.025    0.975    0.025    0.485104],[0. 0. 0.],426,PlantIndoors,Triangle,"[[-0.03429726 -0.82807906  0.55956123]
 [-0.99475616 -0.02569364 -0.09899502]
 [-0.09635287  0.56002224  0.82285553]]",[0.05517617 0.00360249 0.00722068],9.890031356542554
252,../shapes/PlantIndoors/m993.obj,220,[0.17563186 0.42257372 0.12528901],[0.17563186 0.42257372 0.12528901],[1. 1. 1.],0.24236094323715363,1.0073290118734792,[0.025    0.293021 0.025    0.975    0.025    0.225939],[0. 0. 0.],320,PlantIndoors,Triangle,"[[ 9.65887658e-02 -9.95269150e-01 -1.04846873e-02]
 [-9.95323741e-01 -9.65952295e-02  1.10663642e-04]
 [ 1.12291089e-03 -1.04249694e-02  9.99945028e-01]]",[0.07614053 0.0037437  0.00231387],20.29108369484112
253,../shapes/PlantIndoors/m1026.obj,1522,[0.50283335 0.50283219 0.5124788 ],[0.50283335 0.50283219 0.5124788 ],[1. 1. 1.],0.31124296855879946,1.621952393126876,[0.025    0.950537 0.025    0.975    0.025    0.958601],[0. 0. 0.],2064,PlantIndoors,Triangle,"[[-0.90506314 -0.40586462  0.12702211]
 [-0.130528   -0.01915858 -0.9912595 ]
 [-0.40475072  0.91373238  0.03563698]]",[0.03226451 0.03927821 0.05243747],129.9411987545691
254,../shapes/PlantIndoors/m1015.obj,1325,[0.28370852 0.54771723 0.31067285],[0.28370852 0.54771723 0.31067285],[1. 1. 1.],0.2286824927675174,1.1862209870551101,[0.025    0.507051 0.025    0.975    0.025    0.546773],[0. 0. 0.],2111,PlantIndoors,Triangle,"[[ 8.50937449e-01  5.25239022e-01 -5.42468126e-03]
 [ 1.96086837e-04 -1.06451181e-02 -9.99943320e-01]
 [ 5.25266998e-01 -8.50888154e-01  9.16132210e-03]]",[0.01044329 0.00828257 0.04156578],58.752163700275695
255,../shapes/PlantIndoors/D00080.obj,64127,[ 0.31561997 -0.02812278 -0.00959044],[ 0.31561997 -0.02812278 -0.00959044],[1. 1. 1.],0.4223207453594232,2.911689439138213,[-1.09852   0.827319 -0.835933  0.707009 -0.848245  0.697203],[0. 0. 0.],34887,PlantIndoors,Triangle,"[[ 0.89256943  0.40892569 -0.18999893]
 [ 0.43787586 -0.88664347  0.14875511]
 [ 0.10763152  0.21597021  0.97044955]]",[0.10803589 0.06175851 0.04661088],1244.211505228935
256,../shapes/PlantIndoors/m995.obj,7323,[0.44008179 0.46154504 0.42902367],[0.44008179 0.46154504 0.42902367],[1. 1. 1.],0.2885213897234287,1.5616897718151324,[0.025    0.868916 0.025    0.932844 0.025    0.975   ],[0. 0. 0.],8448,PlantIndoors,Triangle,"[[-8.54616418e-01 -5.19179690e-01  9.12290159e-03]
 [ 1.02154716e-04 -1.77371527e-02 -9.99842679e-01]
 [-5.19259827e-01  8.54481037e-01 -1.52114986e-02]]",[0.0175189  0.02418573 0.06234108],2302.667359706752
257,../shapes/PlantWildNonTree/m983.obj,70,[0.55278809 0.56392946 0.57467563],[0.55278809 0.56392946 0.57467563],[1. 1. 1.],0.2823560415631703,1.5666391960260027,[0.025    0.97343  0.025    0.832675 0.025    0.975   ],[0. 0. 0.],74,PlantWildNonTree,Triangle,"[[-0.07436082 -0.93198517 -0.3547874 ]
 [-0.99458005  0.04338492  0.0944895 ]
 [ 0.07267039 -0.35989079  0.93016   ]]",[0.04439686 0.02742981 0.0262363 ],13.36110634455036
258,../shapes/PlantWildNonTree/m1052.obj,342,[0.53656235 0.62152956 0.52392688],[0.53656235 0.62152956 0.52392688],[1. 1. 1.],0.33066935497731564,1.5851184427732836,[0.025    0.975    0.025    0.928908 0.025    0.915534],[0. 0. 0.],186,PlantWildNonTree,Triangle,"[[ 0.70714179 -0.70680777  0.01932002]
 [-0.128805   -0.15563645 -0.97938071]
 [-0.69524079 -0.69007251  0.20109741]]",[0.04846566 0.04435487 0.029594  ],4.513055697325351
259,../shapes/PlantWildNonTree/m977.obj,1548,[0.32713158 0.6500983  0.33140347],[0.32713158 0.6500983  0.33140347],[1. 1. 1.],0.3401105193710819,1.2619031106364704,[0.025    0.570625 0.025    0.975    0.025    0.651253],[0. 0. 0.],3044,PlantWildNonTree,Triangle,"[[-0.090263   -0.72284795  0.68508644]
 [-0.99590818  0.06246409 -0.06530799]
 [-0.00441445  0.68817809  0.72552838]]",[0.11839596 0.00496728 0.00530426],220.5167384498946
260,../shapes/PlantWildNonTree/m971.obj,3962,[0.52267045 0.25873231 0.25658863],[0.52267045 0.25873231 0.25658863],[1. 1. 1.],0.2933900108519385,1.2515319117022146,[0.025    0.975    0.025    0.629853 0.025    0.57088 ],[0. 0. 0.],3452,PlantWildNonTree,Triangle,"[[-0.16746598 -0.97485983  0.14698115]
 [-0.06856352 -0.13720922 -0.98816632]
 [-0.98349082  0.17556179  0.04386194]]",[0.00543301 0.04161845 0.04533805],683361.2424486242
261,../shapes/PlantWildNonTree/m973.obj,15492,[0.25920314 0.64396659 0.24624795],[0.25920314 0.64396659 0.24624795],[1. 1. 1.],0.1844288729202516,1.2707425815313658,[0.025    0.679426 0.025    0.975    0.025    0.557929],[0. 0. 0.],24673,PlantWildNonTree,Triangle,"[[-0.86404463  0.38561008 -0.32362283]
 [ 0.47774589  0.83075811 -0.28565682]
 [-0.15870015  0.40142972  0.90203572]]",[0.0227435  0.01337704 0.00807879],43573.80480609081
262,../shapes/PlantWildNonTree/m972.obj,16197,[0.49844866 0.24530378 0.23763581],[0.49844866 0.24530378 0.23763581],[1. 1. 1.],0.2901603043482042,1.2713608414930828,[0.025    0.975    0.025    0.634839 0.025    0.609769],[0. 0. 0.],15295,PlantWildNonTree,Triangle,"[[ 0.22854345  0.83969236  0.49263031]
 [ 0.03393767  0.49884352 -0.86602735]
 [ 0.97294199 -0.21464361 -0.08551022]]",[0.00608185 0.03534384 0.04957111],45290790.92096528
263,../shapes/Quadruped/m102.obj,127,[0.2129974  0.23030454 0.55158097],[0.2129974  0.23030454 0.55158097],[1. 1. 1.],0.3107767510524445,1.1068110677279117,[0.025    0.401002 0.025    0.450621 0.025    0.975   ],[0. 0. 0.],226,Quadruped,Triangle,"[[ 9.99999988e-01  1.57366017e-04 -4.92861502e-06]
 [ 1.56419549e-04 -9.89447657e-01  1.44890683e-01]
 [-1.79242632e-05  1.44890682e-01  9.89447669e-01]]",[0.00914803 0.01578892 0.08293219],22.071058022338157
264,../shapes/Quadruped/m87.obj,691,[0.16386787 0.48426342 0.54818155],[0.16386787 0.48426342 0.54818155],[1. 1. 1.],0.34180941515399477,1.2649457442424161,[0.025    0.305914 0.025    0.811559 0.025    0.975   ],[0. 0. 0.],1331,Quadruped,Triangle,"[[-0.99987288  0.01348473 -0.00850792]
 [ 0.01328748  0.40978505 -0.91208533]
 [ 0.0088128   0.91208244  0.40991213]]",[0.00500112 0.08081326 0.04897581],18.623080192059252
265,../shapes/Quadruped/m91.obj,1614,[0.18170654 0.3827293  0.57590959],[0.18170654 0.3827293  0.57590959],[1. 1. 1.],0.3967863303039633,1.3037225524612206,[0.025    0.338336 0.025    0.86107  0.025    0.975   ],[0. 0. 0.],3169,Quadruped,Triangle,"[[ 9.99999990e-01 -1.32588035e-04 -4.46088906e-05]
 [-1.24137862e-04 -6.94049997e-01 -7.19926792e-01]
 [-6.44928785e-05 -7.19926790e-01  6.94050007e-01]]",[0.00828871 0.13363217 0.02958185],44.55215859904083
266,../shapes/Quadruped/m276.obj,2309,[0.08363501 0.14068575 0.64019494],[0.08363501 0.14068575 0.64019494],[1. 1. 1.],0.1632450129780025,1.0188187415512142,[0.025    0.142394 0.025    0.37387  0.025    0.975   ],[0. 0. 0.],4587,Quadruped,Triangle,"[[ 2.79271660e-04  9.99998483e-01 -1.71925123e-03]
 [ 5.04730617e-01 -1.62514667e-03 -8.63275369e-01]
 [ 8.63276854e-01  6.26670390e-04  5.04730305e-01]]",[0.03490731 0.00087107 0.00437962],242.28649095810434
267,../shapes/Quadruped/D00409.obj,12515,[ 0.17305113  0.13542563 -0.07155124],[ 0.17305113  0.13542563 -0.07155124],[1. 1. 1.],0.622093442118521,2.2437550561099577,[-1.02799   0.763945 -0.54933   0.688207 -0.38059   0.159695],[0. 0. 0.],24612,Quadruped,Triangle,"[[ 0.99777324 -0.05994068 -0.02925189]
 [-0.02286627  0.10457753 -0.99425383]
 [-0.06265535 -0.99270875 -0.10297404]]",[0.38218652 0.01018741 0.05242583],430.987095778963
268,../shapes/Quadruped/D00509.obj,8159,[-0.23377222  0.02489478 -0.01674677],[-0.23377222  0.02489478 -0.01674677],[1. 1. 1.],0.5378318649002995,2.1190222499603446,[-0.774075  1.10078  -0.431179  0.454522 -0.229294  0.207407],[0. 0. 0.],14620,Quadruped,Triangle,"[[ 0.99990359 -0.01293778 -0.0050429 ]
 [-0.00480886  0.01805788 -0.99982538]
 [-0.01302658 -0.99975323 -0.01799392]]",[0.32209097 0.00686405 0.02802526],742.2322474767001
269,../shapes/RectangleTable/m902.obj,198,[0.50046395 0.31591078 0.23058499],[0.50046395 0.31591078 0.23058499],[1. 1. 1.],0.5013673113104951,1.182525827862546,[0.025    0.975    0.025    0.596181 0.025    0.436849],[0. 0. 0.],372,RectangleTable,Triangle,"[[ 0.99994498  0.01043598 -0.00106329]
 [ 0.01043349 -0.99994289 -0.00231513]
 [ 0.00108739 -0.00230391  0.99999675]]",[0.16454615 0.06945359 0.01952122],4.025765268151714
270,../shapes/RectangleTable/m904.obj,128,[0.21548089 0.62767219 0.21546445],[0.21548089 0.62767219 0.21546445],[1. 1. 1.],0.44712402929555317,1.0921297215999572,[0.025    0.405951 0.025    0.975    0.025    0.405951],[0. 0. 0.],152,RectangleTable,Triangle,"[[ 9.99999870e-01 -5.10384782e-04  1.07863715e-05]
 [-1.07753369e-05  2.16229107e-05  1.00000000e+00]
 [ 5.10385015e-04  9.99999870e-01 -2.16174083e-05]]",[0.01662869 0.02619232 0.16855959],5.994971226886581
